time,open,high,low,close,Volume
2022-10-03T09:15:00+05:30,1033.15,1036.75,1003.15,1008.85,3078600
2022-10-03T13:15:00+05:30,1009.2,1009.2,987,997,2373000
2022-10-04T09:15:00+05:30,1016.45,1031.5,1008.95,1025.8,2163000
2022-10-04T13:15:00+05:30,1026,1039.9,1026,1039,1226400
2022-10-06T09:15:00+05:30,1040.4,1072.3,1040.4,1070.65,3045000
2022-10-06T13:15:00+05:30,1070.9,1078.7,1066,1078,1824200
2022-10-07T09:15:00+05:30,1080,1082.7,1069.8,1081.7,1950200
2022-10-07T13:15:00+05:30,1080.5,1083.5,1078.1,1080,877800
2022-10-10T09:15:00+05:30,1067.95,1075.8,1065.4,1070,1512000
2022-10-10T13:15:00+05:30,1070,1073.75,1057.2,1072.05,1285200
2022-10-11T09:15:00+05:30,1064.15,1067.95,1053,1058.15,1373400
2022-10-11T13:15:00+05:30,1057.85,1062,1051.55,1053.7,1022000
2022-10-12T09:15:00+05:30,1053.7,1076.85,1049.05,1074.5,1778000
2022-10-12T13:15:00+05:30,1074.35,1091.35,1071.05,1088.5,1888600
2022-10-13T09:15:00+05:30,1086.8,1095,1070.4,1072.2,2520000
2022-10-13T13:15:00+05:30,1071.8,1083.25,1069.2,1081.15,977200
2022-10-14T09:15:00+05:30,1092.15,1106.9,1074.2,1076.25,3368400
2022-10-14T13:15:00+05:30,1075.8,1083.8,1074.1,1077.5,967400
2022-10-17T09:15:00+05:30,1087.5,1087.5,1061.25,1077.9,2126600
2022-10-17T13:15:00+05:30,1077.75,1083.7,1076.45,1079.3,763000
2022-10-18T09:15:00+05:30,1093,1119.3,1092,1117.5,4677400
2022-10-18T13:15:00+05:30,1117.55,1133,1117.4,1132,2196600
2022-10-19T09:15:00+05:30,1134.2,1152.6,1128.7,1148.5,3383800
2022-10-19T13:15:00+05:30,1147.8,1174.95,1147.7,1167.5,3735200
2022-10-20T09:15:00+05:30,1160,1165,1136.45,1141.3,4076800
2022-10-20T13:15:00+05:30,1141.65,1146,1135,1144,1457400
2022-10-21T09:15:00+05:30,1142.9,1154.95,1140.3,1143.5,2738400
2022-10-21T13:15:00+05:30,1143.5,1143.5,1132.6,1140.3,1272600
2022-10-24T18:15:00+05:30,1144.4,1149.5,1140.35,1147.45,203000
2022-10-25T09:15:00+05:30,1147.45,1158.6,1142.35,1148.65,2758000
2022-10-25T13:15:00+05:30,1148.65,1157.2,1148.65,1152.3,1348200
2022-10-27T09:15:00+05:30,1158.8,1162.55,1122.65,1122.65,3592400
2022-10-27T13:15:00+05:30,1123.5,1130.55,1120.5,1128.85,1551200
2022-10-28T09:15:00+05:30,1129.1,1136.9,1113.05,1113.2,2069200
2022-10-28T13:15:00+05:30,1113,1127.65,1110.3,1126,833000
2022-10-31T09:15:00+05:30,1135.45,1157.75,1132.5,1151.1,1992900
2022-10-31T13:15:00+05:30,1150.7,1154.5,1147.65,1149.6,641200
2022-11-01T09:15:00+05:30,1155.6,1157,1131.1,1134.4,1357300
2022-11-01T13:15:00+05:30,1134.3,1147.4,1134.2,1141.65,642600
2022-11-02T09:15:00+05:30,1135.85,1143.25,1118.8,1127.1,1373400
2022-11-02T13:15:00+05:30,1127.25,1127.25,1117.6,1122.3,704200
2022-11-03T09:15:00+05:30,1114.7,1147.95,1114.7,1134,1509200
2022-11-03T13:15:00+05:30,1133.9,1142.2,1130.35,1142,485800
2022-11-04T09:15:00+05:30,1142.95,1143.9,1115.2,1119.75,1572200
2022-11-04T13:15:00+05:30,1119.2,1121.65,1115.45,1119.5,764400
2022-11-07T09:15:00+05:30,1120,1125,1081,1090.05,3556700
2022-11-07T13:15:00+05:30,1089.4,1112,1088,1110.15,1141700
2022-11-09T09:15:00+05:30,1118.05,1164.25,1116.95,1154.75,4918200
2022-11-09T13:15:00+05:30,1154.4,1156.2,1143.35,1146,1700300
2022-11-10T09:15:00+05:30,1143.95,1146.4,1118.05,1120.45,1982400
2022-11-10T13:15:00+05:30,1120.15,1122,1104,1115.85,1449700
2022-11-11T09:15:00+05:30,1135.6,1145,1101.95,1102.9,2909200
2022-11-11T13:15:00+05:30,1102.3,1109.65,1098.1,1099.4,1091300
2022-11-14T09:15:00+05:30,1089.05,1119.95,1088.9,1095.65,1382500
2022-11-14T13:15:00+05:30,1094.55,1102.55,1092,1101.1,533400
2022-11-15T09:15:00+05:30,1104.5,1129.4,1098.15,1106.7,2237200
2022-11-15T13:15:00+05:30,1106.7,1109.7,1101.2,1107.6,622300
2022-11-16T09:15:00+05:30,1108.7,1132,1108.65,1113.7,2572500
2022-11-16T13:15:00+05:30,1113.4,1118.1,1108.1,1114,781900
2022-11-17T09:15:00+05:30,1116.9,1125,1102.2,1104.85,1166200
2022-11-17T13:15:00+05:30,1104.5,1109.6,1102.45,1103.05,568400
2022-11-18T09:15:00+05:30,1114.4,1118,1085.5,1087.7,1853600
2022-11-18T13:15:00+05:30,1087.8,1088.3,1064,1077.45,1863400
2022-11-21T09:15:00+05:30,1065,1078.65,1050.3,1053.1,2865100
2022-11-21T13:15:00+05:30,1053.1,1055.35,1049.15,1051.5,1303400
2022-11-22T09:15:00+05:30,1062.9,1062.9,1041.4,1045.75,2252600
2022-11-22T13:15:00+05:30,1044.4,1050,1044.1,1049.75,1360100
2022-11-23T09:15:00+05:30,1050.05,1054.75,1047,1053.65,1391600
2022-11-23T13:15:00+05:30,1053.75,1056.5,1051,1051,611800
2022-11-24T09:15:00+05:30,1056.75,1061.25,1046.15,1048.55,1040900
2022-11-24T13:15:00+05:30,1048.3,1057,1045,1053.65,900200
2022-11-25T09:15:00+05:30,1053.45,1058.65,1039.15,1041.7,1327200
2022-11-25T13:15:00+05:30,1041.85,1045.7,1038.25,1038.25,828100
2022-11-28T09:15:00+05:30,1036.1,1062.8,1031.35,1057.3,1816500
2022-11-28T13:15:00+05:30,1057,1065,1057,1061,1071700
2022-11-29T09:15:00+05:30,1058.2,1060.15,1043.1,1046.9,1345400
2022-11-29T13:15:00+05:30,1046.7,1048.65,1041.55,1046,750400
2022-11-30T09:15:00+05:30,1047.35,1068,1046.6,1048.7,2476600
2022-11-30T13:15:00+05:30,1048.6,1058.1,1036.25,1046,12053300
2022-12-01T09:15:00+05:30,1055,1064.3,1046,1051.8,2156700
2022-12-01T13:15:00+05:30,1052.65,1059,1048.25,1053.5,1264200
2022-12-02T09:15:00+05:30,1056.7,1057.65,1031.5,1049.8,1433600
2022-12-02T13:15:00+05:30,1049.9,1052,1045.6,1049,580300
2022-12-05T09:15:00+05:30,1040.05,1050.85,1015.2,1020.65,2985500
2022-12-05T13:15:00+05:30,1020.75,1026.15,1019.3,1022,977200
2022-12-06T09:15:00+05:30,1015.65,1032.2,1014.15,1032.15,1412600
2022-12-06T13:15:00+05:30,1032,1045.8,1029,1044.9,1934100
2022-12-07T09:15:00+05:30,1041.15,1048.45,1032.3,1032.5,1506400
2022-12-07T13:15:00+05:30,1032.55,1033.15,1023.7,1031,836500
2022-12-08T09:15:00+05:30,1031.2,1037.8,1026.6,1032.25,590100
2022-12-08T13:15:00+05:30,1032.25,1033.65,1028,1032.1,597100
2022-12-09T09:15:00+05:30,1037.5,1045.95,1027.05,1030.45,1418200
2022-12-09T13:15:00+05:30,1030.65,1037.75,1026,1036.5,599200
2022-12-12T09:15:00+05:30,1033.7,1049.3,1033.7,1036,1020600
2022-12-12T13:15:00+05:30,1035.8,1043.3,1034.2,1041,601300
2022-12-13T09:15:00+05:30,1044.3,1049.4,1035.6,1037.35,792400
2022-12-13T13:15:00+05:30,1036.6,1040.35,1033.85,1036.05,441700
2022-12-14T09:15:00+05:30,1045,1047.7,1037.05,1040.45,844900
2022-12-14T13:15:00+05:30,1040.5,1040.5,1032.1,1034.05,658000
2022-12-15T09:15:00+05:30,1031,1057.5,1025.9,1048.65,2359000
2022-12-15T13:15:00+05:30,1048.75,1052.35,1038.05,1038.85,905800
2022-12-16T09:15:00+05:30,1025.95,1049,1023.7,1046.85,1473500
2022-12-16T13:15:00+05:30,1046.5,1047,1036.05,1038.5,834400
2022-12-19T09:15:00+05:30,1038.35,1061.6,1032.05,1056.6,2590700
2022-12-19T13:15:00+05:30,1057.1,1061.85,1056.75,1060,869400
2022-12-20T09:15:00+05:30,1059.15,1071.2,1045.85,1048.3,1727600
2022-12-20T13:15:00+05:30,1048.75,1059.75,1046.3,1054.1,715400
2022-12-21T09:15:00+05:30,1060.8,1063.55,1045.15,1047.8,1021300
2022-12-21T13:15:00+05:30,1048.1,1048.1,1027,1030.2,1159200
2022-12-22T09:15:00+05:30,1033.5,1042.5,1020.05,1037.8,1760500
2022-12-22T13:15:00+05:30,1037.8,1041.6,1033.9,1037.2,438900
2022-12-23T09:15:00+05:30,1028.05,1032.05,1007.05,1012.4,2122400
2022-12-23T13:15:00+05:30,1012.35,1014.15,1004.15,1012,878500
2022-12-26T09:15:00+05:30,1003.65,1024.9,1002.5,1016,2553600
2022-12-26T13:15:00+05:30,1016.95,1019.7,1016,1017.95,1645700
2022-12-27T09:15:00+05:30,1017.95,1041,1017.95,1037.5,3287200
2022-12-27T13:15:00+05:30,1037.5,1047.05,1037.5,1046.45,924000
2022-12-28T09:15:00+05:30,1046.9,1078,1038.75,1074.45,2335900
2022-12-28T13:15:00+05:30,1074.45,1082.7,1074.15,1079.8,1022700
2022-12-29T09:15:00+05:30,1075.95,1086.3,1068.7,1070,2002000
2022-12-29T13:15:00+05:30,1070,1092.95,1070,1090,2468900
2022-12-30T09:15:00+05:30,1094.95,1095.95,1077.4,1087.65,1294300
2022-12-30T13:15:00+05:30,1087.5,1089.7,1078.7,1080.4,704900
2023-01-02T09:15:00+05:30,1071.15,1086.45,1067.05,1072.5,1204000
2023-01-02T13:15:00+05:30,1073.3,1073.3,1056.45,1068.35,1502900
2023-01-03T09:15:00+05:30,1073.5,1073.75,1034.75,1039.75,2573900
2023-01-03T13:15:00+05:30,1038.9,1050.35,1032.1,1045.3,1897000
2023-01-04T09:15:00+05:30,1043.35,1049.9,1025.5,1026.95,1514800
2023-01-04T13:15:00+05:30,1026.15,1027.25,1016.55,1020.85,1228500
2023-01-05T09:15:00+05:30,1026.95,1031.5,1017.2,1023.35,976500
2023-01-05T13:15:00+05:30,1022.05,1034.95,1017.35,1034.7,858200
2023-01-06T09:15:00+05:30,1034.25,1038.8,1019.2,1021.1,886200
2023-01-06T13:15:00+05:30,1021.5,1030.15,1020.85,1026.35,496300
2023-01-09T09:15:00+05:30,1033.85,1036.8,1024.5,1026.85,791000
2023-01-09T13:15:00+05:30,1027.2,1027.2,1018.65,1025.2,535500
2023-01-10T09:15:00+05:30,1027.5,1033,1015.7,1020.05,1187900
2023-01-10T13:15:00+05:30,1019.7,1022.75,1014,1021.1,641200
2023-01-11T09:15:00+05:30,1024.9,1027.5,1012.15,1018.55,744800
2023-01-11T13:15:00+05:30,1018.65,1021,1016.45,1018,359800
2023-01-12T09:15:00+05:30,1020,1023.45,1007,1007.15,766500
2023-01-12T13:15:00+05:30,1008.25,1010.4,1004.85,1009.8,505400
2023-01-13T09:15:00+05:30,1008.85,1010.8,991.15,1005.3,1683500
2023-01-13T13:15:00+05:30,1006,1013,1004.4,1005.4,821800
2023-01-16T09:15:00+05:30,1005.3,1011.9,982.1,990.45,1596700
2023-01-16T13:15:00+05:30,991,991.85,986.35,991.85,422800
2023-01-17T09:15:00+05:30,1004.45,1004.5,979,979,1499400
2023-01-17T13:15:00+05:30,980,991.85,979.45,990.15,1273300
2023-01-18T09:15:00+05:30,993.95,1009.45,993.95,1007.85,2005500
2023-01-18T13:15:00+05:30,1007.9,1011.35,1004,1004.05,1079400
2023-01-19T09:15:00+05:30,999.6,1021.45,998.75,1015,1612100
2023-01-19T13:15:00+05:30,1015,1018.3,1012.5,1013.9,492100
2023-01-20T09:15:00+05:30,1013.9,1015.35,985.7,990.65,2316300
2023-01-20T13:15:00+05:30,990.9,992.55,970.7,971.95,1642200
2023-01-23T09:15:00+05:30,965.75,984.3,965.75,975.85,2923900
2023-01-23T13:15:00+05:30,975.85,985.2,975.85,983,1199100
2023-01-24T09:15:00+05:30,983,986.3,971.25,984.45,1695400
2023-01-24T13:15:00+05:30,984.45,994,981.35,983.05,1122100
2023-01-25T09:15:00+05:30,1002.25,1036.55,994,1034,7217000
2023-01-25T13:15:00+05:30,1034.6,1042.65,1032.85,1040,2106300
2023-01-27T09:15:00+05:30,1032.95,1075,1032.95,1050.45,3302600
2023-01-27T13:15:00+05:30,1050.1,1053.7,1034.5,1053.7,1171100
2023-01-30T09:15:00+05:30,1043.25,1056.05,1020.35,1022.35,1951600
2023-01-30T13:15:00+05:30,1020.5,1035.8,1019.85,1034.4,848400
2023-01-31T09:15:00+05:30,1039.95,1044.75,1021.25,1036.65,1115100
2023-01-31T13:15:00+05:30,1037.4,1043.95,1036.4,1040.3,601300
2023-02-01T09:15:00+05:30,1043.95,1057.35,1026.7,1043.55,1629600
2023-02-01T13:15:00+05:30,1044.6,1044.6,1000.85,1016.5,1944600
2023-02-02T09:15:00+05:30,1039.75,1039.75,993.25,1000.2,1236200
2023-02-02T13:15:00+05:30,1000.55,1008.95,995.25,1005.8,610400
2023-02-03T09:15:00+05:30,1013.95,1026.45,1001.55,1024.1,1023400
2023-02-03T13:15:00+05:30,1024.2,1039.8,1021.5,1038.1,707700
2023-02-06T09:15:00+05:30,1039,1058.85,1027.7,1054.3,1451800
